#E_pot  E_kin  T  P
-9.188028e-04 6.901593e+02 2.766903e+02 7.640243e+02
-8.649516e-04 7.530075e+02 3.018866e+02 8.335989e+02
-8.039592e-04 7.863806e+02 3.152661e+02 8.705438e+02
-8.572952e-04 7.316671e+02 2.933311e+02 8.099745e+02
-8.950937e-04 6.943434e+02 2.783677e+02 7.686562e+02
-8.471437e-04 7.192775e+02 2.883640e+02 7.962590e+02
-8.626270e-04 7.282151e+02 2.919472e+02 8.061531e+02
-8.969103e-04 7.331222e+02 2.939145e+02 8.115854e+02
-8.032435e-04 7.552571e+02 3.027885e+02 8.360893e+02
-8.156372e-04 7.242992e+02 2.903772e+02 8.018181e+02
-9.483129e-04 7.073356e+02 2.835764e+02 7.830390e+02
-1.017381e-03 7.786517e+02 3.121676e+02 8.619877e+02
-1.083634e-03 7.568065e+02 3.034097e+02 8.378045e+02
-1.025106e-03 7.713032e+02 3.092215e+02 8.538528e+02
-9.478237e-04 8.166030e+02 3.273825e+02 9.040007e+02
-1.005238e-03 7.257644e+02 2.909646e+02 8.034401e+02
-1.125134e-03 7.279146e+02 2.918267e+02 8.058204e+02
-1.361925e-03 7.017032e+02 2.813183e+02 7.768037e+02
-1.550292e-03 6.947063e+02 2.785132e+02 7.690580e+02
-1.580223e-03 8.179226e+02 3.279116e+02 9.054616e+02
-1.603139e-03 6.718184e+02 2.693373e+02 7.437205e+02
-1.562151e-03 7.826055e+02 3.137527e+02 8.663647e+02
-1.598270e-03 6.844427e+02 2.743985e+02 7.576959e+02
-1.446225e-03 7.312838e+02 2.931774e+02 8.095502e+02
-1.237494e-03 7.293767e+02 2.924128e+02 8.074390e+02
-1.212788e-03 6.878897e+02 2.757804e+02 7.615119e+02
-1.289767e-03 7.220451e+02 2.894735e+02 7.993227e+02
-1.379384e-03 7.445442e+02 2.984936e+02 8.242298e+02
-1.267369e-03 7.859119e+02 3.150783e+02 8.700250e+02
-1.145967e-03 7.798672e+02 3.126549e+02 8.633333e+02
-1.248752e-03 7.144474e+02 2.864276e+02 7.909119e+02
-1.412970e-03 6.977859e+02 2.797478e+02 7.724671e+02
-1.562627e-03 7.200803e+02 2.886859e+02 7.971477e+02
-1.904901e-03 7.428369e+02 2.978091e+02 8.223398e+02
-1.988309e-03 7.086260e+02 2.840937e+02 7.844675e+02
-2.183816e-03 7.104672e+02 2.848319e+02 7.865057e+02
-2.493909e-03 8.281116e+02 3.319964e+02 9.167411e+02
-2.738767e-03 7.320776e+02 2.934957e+02 8.104290e+02
-2.659303e-03 7.477154e+02 2.997650e+02 8.277404e+02
-2.196786e-03 7.632968e+02 3.060117e+02 8.449894e+02
-2.474444e-03 7.534372e+02 3.020589e+02 8.340746e+02
-2.387428e-03 7.228060e+02 2.897786e+02 8.001651e+02
-2.146406e-03 7.764318e+02 3.112776e+02 8.595303e+02
-1.968551e-03 7.655629e+02 3.069202e+02 8.474981e+02
-1.422650e-03 7.280547e+02 2.918828e+02 8.059755e+02
-1.241739e-03 7.664726e+02 3.072849e+02 8.485051e+02
-1.331000e-03 6.872982e+02 2.755432e+02 7.608570e+02
-1.396418e-03 7.907601e+02 3.170219e+02 8.753920e+02
-1.338239e-03 7.546305e+02 3.025373e+02 8.353956e+02
-1.346554e-03 7.700444e+02 3.087168e+02 8.524592e+02
-1.395337e-03 7.778351e+02 3.118402e+02 8.610837e+02
-1.336946e-03 6.696894e+02 2.684837e+02 7.413636e+02
-1.241742e-03 7.463710e+02 2.992260e+02 8.262521e+02
-1.138990e-03 7.587644e+02 3.041946e+02 8.399719e+02
-1.121363e-03 7.875848e+02 3.157489e+02 8.718768e+02
-1.224993e-03 7.290285e+02 2.922732e+02 8.070535e+02
-1.271049e-03 7.002650e+02 2.807417e+02 7.752116e+02
-1.291843e-03 7.910313e+02 3.171307e+02 8.756922e+02
-1.462932e-03 7.754788e+02 3.108956e+02 8.584753e+02
-1.614069e-03 7.269672e+02 2.914468e+02 8.047716e+02
-1.459935e-03 7.597093e+02 3.045734e+02 8.410180e+02
-1.381478e-03 7.198020e+02 2.885743e+02 7.968395e+02
-1.484835e-03 7.246442e+02 2.905155e+02 8.022000e+02
-1.552439e-03 7.063167e+02 2.831679e+02 7.819109e+02
-2.031557e-03 7.845655e+02 3.145385e+02 8.685344e+02
-2.647532e-03 7.774858e+02 3.117002e+02 8.606971e+02
-2.832136e-03 7.122608e+02 2.855509e+02 7.884912e+02
-2.891864e-03 7.068247e+02 2.833716e+02 7.824733e+02
-3.011970e-03 6.852836e+02 2.747356e+02 7.586267e+02
-2.937614e-03 7.871490e+02 3.155742e+02 8.713945e+02
-3.142998e-03 7.575079e+02 3.036909e+02 8.385810e+02
-3.871516e-03 8.015492e+02 3.213474e+02 8.873358e+02
-4.276650e-03 7.082249e+02 2.839329e+02 7.840234e+02
-4.700413e-03 7.774372e+02 3.116807e+02 8.606432e+02
-5.308771e-03 7.493510e+02 3.004207e+02 8.295510e+02
-6.259697e-03 7.733838e+02 3.100556e+02 8.561560e+02
-8.429421e-03 6.953032e+02 2.787525e+02 7.697188e+02
-7.831063e-03 8.254440e+02 3.309270e+02 9.137880e+02
-5.998266e-03 7.533654e+02 3.020301e+02 8.339951e+02
-6.497330e-03 7.496374e+02 3.005355e+02 8.298681e+02
-8.777571e-03 7.896980e+02 3.165961e+02 8.742162e+02
-1.005326e-02 7.812838e+02 3.132228e+02 8.649015e+02
