#E_pot  E_kin  T  P
-4.482869e-04 7.062646e+02 2.831470e+02 7.818533e+02
-4.943893e-04 7.062646e+02 2.831470e+02 7.818534e+02
-5.468883e-04 7.062647e+02 2.831471e+02 7.818534e+02
-6.067916e-04 7.062648e+02 2.831471e+02 7.818535e+02
-6.752636e-04 7.062648e+02 2.831471e+02 7.818536e+02
-7.536480e-04 7.062649e+02 2.831471e+02 7.818537e+02
-8.434931e-04 7.062650e+02 2.831472e+02 7.818538e+02
-9.465817e-04 7.062651e+02 2.831472e+02 7.818539e+02
-1.064963e-03 7.062653e+02 2.831473e+02 7.818540e+02
-1.200992e-03 7.062654e+02 2.831473e+02 7.818542e+02
-1.357368e-03 7.062656e+02 2.831474e+02 7.818544e+02
-1.537186e-03 7.062658e+02 2.831475e+02 7.818546e+02
-1.743986e-03 7.062660e+02 2.831476e+02 7.818548e+02
-1.981822e-03 7.062662e+02 2.831477e+02 7.818551e+02
-2.255335e-03 7.062665e+02 2.831478e+02 7.818554e+02
-2.569850e-03 7.062669e+02 2.831479e+02 7.818558e+02
-2.931506e-03 7.062673e+02 2.831481e+02 7.818562e+02
-3.347432e-03 7.062677e+02 2.831483e+02 7.818567e+02
-3.826013e-03 7.062682e+02 2.831485e+02 7.818573e+02
-4.377285e-03 7.062688e+02 2.831487e+02 7.818580e+02
-5.013558e-03 7.062695e+02 2.831490e+02 7.818587e+02
-5.750391e-03 7.062703e+02 2.831493e+02 7.818596e+02
-6.608143e-03 7.062712e+02 2.831497e+02 7.818606e+02
-7.614448e-03 7.062723e+02 2.831501e+02 7.818618e+02
-8.808172e-03 7.062736e+02 2.831506e+02 7.818633e+02
-1.024578e-02 7.062752e+02 2.831513e+02 7.818650e+02
-1.201163e-02 7.062772e+02 2.831521e+02 7.818672e+02
-1.423474e-02 7.062797e+02 2.831531e+02 7.818700e+02
-1.711656e-02 7.062830e+02 2.831544e+02 7.818736e+02
-2.097763e-02 7.062875e+02 2.831562e+02 7.818786e+02
-2.633774e-02 7.062938e+02 2.831587e+02 7.818857e+02
-3.405714e-02 7.063031e+02 2.831625e+02 7.818960e+02
-4.559240e-02 7.063173e+02 2.831682e+02 7.819117e+02
-6.347469e-02 7.063396e+02 2.831771e+02 7.819364e+02
-9.223281e-02 7.063762e+02 2.831918e+02 7.819768e+02
-1.402266e-01 7.064383e+02 2.832166e+02 7.820456e+02
-2.233262e-01 7.065476e+02 2.832605e+02 7.821665e+02
-3.717555e-01 7.067448e+02 2.833395e+02 7.823849e+02
-6.352838e-01 7.070825e+02 2.834749e+02 7.827588e+02
-9.838127e-01 7.073002e+02 2.835622e+02 7.829998e+02
1.958933e-01 7.045231e+02 2.824488e+02 7.799254e+02
1.666050e+00 7.090006e+02 2.842439e+02 7.848822e+02
-9.781524e-01 7.087105e+02 2.841276e+02 7.845610e+02
-5.455661e-01 7.083324e+02 2.839760e+02 7.841424e+02
-2.747801e-01 7.081487e+02 2.839024e+02 7.839390e+02
-1.453916e-01 7.080606e+02 2.838671e+02 7.838416e+02
-8.199588e-02 7.080162e+02 2.838493e+02 7.837924e+02
-4.916797e-02 7.079925e+02 2.838397e+02 7.837661e+02
-3.118322e-02 7.079791e+02 2.838344e+02 7.837513e+02
-2.079727e-02 7.079712e+02 2.838312e+02 7.837425e+02
-1.450109e-02 7.079662e+02 2.838292e+02 7.837370e+02
-1.050958e-02 7.079630e+02 2.838279e+02 7.837335e+02
-7.872823e-03 7.079609e+02 2.838271e+02 7.837311e+02
-6.064177e-03 7.079594e+02 2.838265e+02 7.837294e+02
-4.780562e-03 7.079583e+02 2.838260e+02 7.837282e+02
-3.841429e-03 7.079575e+02 2.838257e+02 7.837273e+02
-3.135700e-03 7.079568e+02 2.838255e+02 7.837267e+02
-2.592930e-03 7.079564e+02 2.838253e+02 7.837261e+02
-2.167126e-03 7.079560e+02 2.838251e+02 7.837257e+02
-1.827423e-03 7.079557e+02 2.838250e+02 7.837254e+02
-1.552555e-03 7.079554e+02 2.838249e+02 7.837251e+02
-1.327500e-03 7.079552e+02 2.838248e+02 7.837249e+02
-1.141400e-03 7.079551e+02 2.838247e+02 7.837247e+02
-9.862317e-04 7.079549e+02 2.838247e+02 7.837245e+02
-8.559536e-04 7.079548e+02 2.838246e+02 7.837244e+02
-7.459334e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.525640e-04 7.079546e+02 2.838246e+02 7.837242e+02
-5.729984e-04 7.079545e+02 2.838245e+02 7.837241e+02
-5.049624e-04 7.079545e+02 2.838245e+02 7.837240e+02
-4.466213e-04 7.079544e+02 2.838245e+02 7.837240e+02
-3.964820e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.533208e-04 7.079543e+02 2.838245e+02 7.837239e+02
-3.161292e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.840723e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.564565e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.327051e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.123384e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.949581e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.802354e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.679009e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.577371e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.495719e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.432741e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.387492e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.359357e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.348022e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.353443e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.375805e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.415477e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.472949e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.548747e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.643321e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.756906e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.889344e-04 7.079542e+02 2.838244e+02 7.837237e+02
-2.039885e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.206960e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.387969e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.579099e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.775213e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.969879e-04 7.079543e+02 2.838244e+02 7.837239e+02
-3.155547e-04 7.079543e+02 2.838244e+02 7.837239e+02
-3.323936e-04 7.079543e+02 2.838245e+02 7.837239e+02
-3.466594e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.575607e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.644372e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.668290e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.645296e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.576093e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.464062e-04 7.079543e+02 2.838245e+02 7.837239e+02
-3.314860e-04 7.079543e+02 2.838244e+02 7.837239e+02
-3.135783e-04 7.079543e+02 2.838244e+02 7.837239e+02
-2.935007e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.720840e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.501068e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.282491e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.070634e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.869655e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.682394e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.510514e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.354707e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.214910e-04 7.079541e+02 2.838244e+02 7.837236e+02
-1.090510e-04 7.079541e+02 2.838244e+02 7.837236e+02
-9.805315e-05 7.079541e+02 2.838244e+02 7.837236e+02
-8.837814e-05 7.079541e+02 2.838244e+02 7.837236e+02
-7.989676e-05 7.079541e+02 2.838243e+02 7.837236e+02
-7.247832e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.599648e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.033292e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.537950e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.103914e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.722592e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.386467e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.089026e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.824663e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.588586e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.376722e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.185619e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.012367e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.854522e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.710032e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.577187e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.454558e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.340959e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.235407e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.137089e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.045334e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.959591e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.879409e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.804420e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.734325e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.668885e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.607908e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.551245e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.498786e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.450451e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.406188e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.365977e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.329822e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.297755e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.269839e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.246165e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.226860e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.212087e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.202054e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.197013e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.197271e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.203194e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.215213e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.233834e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.259641e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.293303e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.335578e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.387315e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.449449e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.522996e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.609030e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.708662e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.822997e-05 7.079540e+02 2.838243e+02 7.837235e+02
-1.953071e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.099785e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.263800e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.445424e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.644481e-05 7.079540e+02 2.838243e+02 7.837235e+02
-2.860171e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.090932e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.334330e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.586990e-05 7.079540e+02 2.838243e+02 7.837236e+02
-3.844607e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.102039e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.353531e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.593042e-05 7.079540e+02 2.838243e+02 7.837236e+02
-4.814681e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.013207e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.184534e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.326187e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.437619e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.520369e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.578008e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.615903e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.640829e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.660494e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.683044e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.716611e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.768950e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.847189e-05 7.079541e+02 2.838243e+02 7.837236e+02
-5.957694e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.106038e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.297063e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.534978e-05 7.079541e+02 2.838243e+02 7.837236e+02
-6.823512e-05 7.079541e+02 2.838243e+02 7.837236e+02
-7.166056e-05 7.079541e+02 2.838243e+02 7.837236e+02
-7.565813e-05 7.079541e+02 2.838243e+02 7.837236e+02
-8.025928e-05 7.079541e+02 2.838243e+02 7.837236e+02
-8.549589e-05 7.079541e+02 2.838244e+02 7.837236e+02
-9.140116e-05 7.079541e+02 2.838244e+02 7.837236e+02
-9.801005e-05 7.079541e+02 2.838244e+02 7.837236e+02
-1.053597e-04 7.079541e+02 2.838244e+02 7.837236e+02
-1.134893e-04 7.079541e+02 2.838244e+02 7.837236e+02
-1.224401e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.322547e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.429768e-04 7.079541e+02 2.838244e+02 7.837237e+02
-1.546497e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.673158e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.810148e-04 7.079542e+02 2.838244e+02 7.837237e+02
-1.957820e-04 7.079542e+02 2.838244e+02 7.837237e+02
-2.116465e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.286292e-04 7.079542e+02 2.838244e+02 7.837238e+02
-2.467400e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.659751e-04 7.079543e+02 2.838244e+02 7.837238e+02
-2.863146e-04 7.079543e+02 2.838244e+02 7.837238e+02
-3.077189e-04 7.079543e+02 2.838244e+02 7.837239e+02
-3.301264e-04 7.079543e+02 2.838245e+02 7.837239e+02
-3.534501e-04 7.079544e+02 2.838245e+02 7.837239e+02
-3.775753e-04 7.079544e+02 2.838245e+02 7.837239e+02
-4.023573e-04 7.079544e+02 2.838245e+02 7.837240e+02
-4.276202e-04 7.079544e+02 2.838245e+02 7.837240e+02
-4.531562e-04 7.079545e+02 2.838245e+02 7.837240e+02
-4.787261e-04 7.079545e+02 2.838245e+02 7.837241e+02
-5.040613e-04 7.079545e+02 2.838245e+02 7.837241e+02
-5.288668e-04 7.079545e+02 2.838245e+02 7.837241e+02
-5.528263e-04 7.079546e+02 2.838245e+02 7.837241e+02
-5.756084e-04 7.079546e+02 2.838246e+02 7.837242e+02
-5.968748e-04 7.079546e+02 2.838246e+02 7.837242e+02
-6.162890e-04 7.079546e+02 2.838246e+02 7.837242e+02
-6.335266e-04 7.079546e+02 2.838246e+02 7.837242e+02
-6.482856e-04 7.079547e+02 2.838246e+02 7.837242e+02
-6.602972e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.693355e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.752261e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.778531e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.771639e-04 7.079547e+02 2.838246e+02 7.837243e+02
-6.731712e-04 7.079547e+02 2.838246e+02 7.837243e+02
